PrintedDate,ItemCode,Description,Price,Cost,Quantity
2019-02-12 17:22:45,00652,Dara Black S,239000.0,170500.0,1.0
2019-02-12 17:22:45,00653,Dara milo M,239000.0,170500.0,0.0
2019-02-12 17:22:45,00654,Dara dove L,239000.0,170500.0,1.0
2019-02-12 17:22:45,00655,Dara milo S,239000.0,170500.0,1.0
2019-02-12 17:22:45,00656,Dara denim S,239000.0,170500.0,0.0
2019-02-12 17:22:45,00657,Dara black L,239000.0,170500.0,1.0
2019-02-12 17:22:45,00658,Pastanja babyblue M,110000.0,69300.0,1.0
2019-02-12 17:22:45,00659,Ayana abutua,118000.0,78500.0,1.0
2019-02-12 17:22:45,00660,Ayana cokpns,118000.0,78500.0,0.0
2019-02-12 17:22:45,00661,Ayana dongker,118000.0,78500.0,0.0
2019-02-12 17:22:45,00662,Ayana hitam,118000.0,78500.0,0.0
2019-02-12 17:22:45,00663,Ayana dupinktu,118000.0,78000.0,0.0
2019-02-12 17:22:45,00664,Ayana hijau pastel,118000.0,78500.0,0.0
2019-02-12 17:22:45,00665,Ayana hijau pupus,118000.0,78500.0,0.0
2019-02-12 17:22:45,00666,Ayana maroon,118000.0,78500.0,0.0
2019-02-12 17:22:45,00667,Ayana milo,118000.0,78500.0,0.0
2019-02-12 17:22:45,00668,Ayana ungu redup,118000.0,78500.0,0.0
2019-02-12 17:22:45,00669,Balo Umbrella mocca L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00670,Mirania Yanisse navy,37000.0,26400.0,0.0
2019-02-12 17:22:45,00671,Mirania Yanisse black,37000.0,0.0,0.0
2019-02-12 17:22:45,00672,Mirania Yanisse salmon,37000.0,26400.0,0.0
2019-02-12 17:22:45,00673,Mirania Yanisse pink,37000.0,26400.0,0.0
2019-02-12 17:22:45,00674,Mirania Yanisse darkpurple,37000.0,26400.0,0.0
2019-02-12 17:22:45,00675,Mirania Yanisse darkbluegreen,37000.0,26400.0,0.0
2019-02-12 17:22:45,00676,Mirania Yanisse maroon,37000.0,26400.0,0.0
2019-02-12 17:22:45,00677,Mirania Yanisse ginger,37000.0,26400.0,0.0
2019-02-12 17:22:45,00678,Mirania Yanisse sand,37000.0,26900.0,0.0
2019-02-12 17:22:45,00679,Mirania Lena maroon,35000.0,24900.0,0.0
2019-02-12 17:22:45,00680,Mirania Lena pink,35000.0,24900.0,0.0
2019-02-12 17:22:45,00681,Mirania Lena darkpurple,35000.0,24900.0,0.0
2019-02-12 17:22:45,00682,Mirania Lena salmon,35000.0,24900.0,2.0
2019-02-12 17:22:45,00683,Mirania Lena slate grey,35000.0,24900.0,0.0
2019-02-12 17:22:45,00684,Mirania Lena red brick,35000.0,24900.0,2.0
2019-02-12 17:22:45,00685,Mirania Lena honeydew,35000.0,24900.0,0.0
2019-02-12 17:22:45,00686,Mirania Lena brown,35000.0,24900.0,0.0
2019-02-12 17:22:45,00687,Mirania Lena rosybrown,35000.0,24900.0,0.0
2019-02-12 17:22:45,00688,Mirania Lena mauve,35000.0,24900.0,2.0
2019-02-12 17:22:45,00689,Mirania Lena navy,35000.0,24900.0,0.0
2019-02-12 17:22:45,00690,Belaya black,35000.0,25000.0,0.0
2019-02-12 17:22:45,00691,Mirania Lena brokenwhite,35000.0,24900.0,0.0
2019-02-12 17:22:45,00692,Mirania Belaya salmon,35000.0,24900.0,0.0
2019-02-12 17:22:45,00693,Mirania Belaya maroon,35000.0,24900.0,0.0
2019-02-12 17:22:45,00694,Belaya honeydew,35000.0,24900.0,1.0
2019-02-12 17:22:45,00695,Belaya ginger,35000.0,25000.0,1.0
2019-02-12 17:22:45,00696,Belaya redviolet,35000.0,24900.0,1.0
2019-02-12 17:22:45,00697,Balo Umbrella navy S,130000.0,90000.0,0.0
2019-02-12 17:22:45,00698,Balo Umbrella navy M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00699,Balo Umbrella navy L,130000.0,95000.0,0.0
2019-02-12 17:22:45,00701,Balo Umbrella maroon S,130000.0,90000.0,0.0
2019-02-12 17:22:45,00702,Balo Umbrella hitam S,130000.0,90000.0,1.0
2019-02-12 17:22:45,00703,Balo Umbrella hitam L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00704,Balo Umbrella hitam XL,130000.0,90000.0,0.0
2019-02-12 17:22:45,00705,Balo Umbrella army M,130000.0,90000.0,0.0
2019-02-12 17:22:45,00706,Balo Umbrella army L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00707,Balo Umbrella army XL,130000.0,90000.0,0.0
2019-02-12 17:22:45,00708,Balo Umbrella gold/mustard M,130000.0,90000.0,0.0
2019-02-12 17:22:45,00709,Balo Umbrella gold/mustard L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00710,Balo Umbrella lavender M,130000.0,90000.0,-1.0
2019-02-12 17:22:45,00711,Balo Umbrella lavender L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00712,Balo Umbrella rose L,130000.0,90000.0,0.0
2019-02-12 17:22:45,00713,Balo Umbrella rose XL,130000.0,90000.0,0.0
2019-02-12 17:22:45,00714,Zakya hitam,105000.0,69550.0,0.0
2019-02-12 17:22:45,00715,Zakya coktu,105000.0,69550.0,0.0
2019-02-12 17:22:45,00716,Zakya kuning kunyit,105000.0,69550.0,1.0
2019-02-12 17:22:45,00717,Zakya biru muda,105000.0,69550.0,0.0
2019-02-12 17:22:45,00718,Zakya dupink,105000.0,69550.0,-1.0
2019-02-12 17:22:45,00719,Zakya pinktu,105000.0,69550.0,1.0
2019-02-12 17:22:45,00720,Zakya dongker,105000.0,69550.0,0.0
2019-02-12 17:22:45,00721,Zakya caramel,105000.0,69550.0,0.0
2019-02-12 17:22:45,00722,Zakya avocado,105000.0,69550.0,0.0
2019-02-12 17:22:45,00723,Zakya milo,105000.0,69550.0,1.0
2019-02-12 17:22:45,00724,Missipi red,48000.0,34000.0,3.0
2019-02-12 17:22:45,00725,Missipi black,48000.0,34000.0,7.0
2019-02-12 17:22:45,00726,Missipi maroon,48000.0,34000.0,4.0
2019-02-12 17:22:45,00727,Missipi royalblue,48000.0,34000.0,1.0
2019-02-12 17:22:45,00728,Missipi honeydew,48000.0,34000.0,2.0
2019-02-12 17:22:45,00729,Missipi ginger,48000.0,34000.0,3.0
2019-02-12 17:22:45,00730,Missipi sand,48000.0,34000.0,0.0
2019-02-12 17:22:45,00731,Missipi choco,48000.0,34000.0,0.0
2019-02-12 17:22:45,00732,Missipi rose,48000.0,34000.0,4.0
2019-02-12 17:22:45,00733,Missipi buttermilk,48000.0,34000.0,0.0
2019-02-12 17:22:45,00734,Missipi rosewood,48000.0,34000.0,0.0
2019-02-12 17:22:45,00735,Missipi darkgrey,48000.0,34000.0,0.0
2019-02-12 17:22:45,00736,Missipi mauve,48000.0,34000.0,2.0
2019-02-12 17:22:45,00737,Missipi coral,48000.0,34000.0,3.0
2019-02-12 17:22:45,00738,Alpine peach xl,279000.0,214250.0,0.0
2019-02-12 17:22:45,00739,Kalina cokbat,87000.0,57550.0,0.0
2019-02-12 17:22:45,00740,Kalina krem,87000.0,57550.0,0.0
2019-02-12 17:22:45,00742,Kalina hipas,87000.0,57550.0,0.0
2019-02-12 17:22:45,00743,Kalina pinkbat,87000.0,57550.0,0.0
2019-02-12 17:22:45,00744,Kalina taro,87000.0,0.0,0.0
2019-02-12 17:22:45,00745,Amartani hitol,52000.0,37750.0,0.0
2019-02-12 17:22:45,00746,Amartani hipus,52000.0,37750.0,0.0
2019-02-12 17:22:45,00747,Amartani hitam,52000.0,37750.0,0.0
2019-02-12 17:22:45,00748,Amartani krem,52000.0,37750.0,0.0
2019-02-12 17:22:45,00749,Amartani magenta,52000.0,37750.0,0.0
2019-02-12 17:22:45,00750,Amartani merahat,52000.0,37750.0,0.0
2019-02-12 17:22:45,00751,Amartani mint,52000.0,37750.0,1.0
2019-02-12 17:22:45,00752,Amartani salem,52000.0,37750.0,0.0
2019-02-12 17:22:45,00753,Amartani putih,52000.0,37750.0,0.0
2019-02-12 17:22:45,00754,Amartani bbpink,52000.0,37750.0,0.0
2019-02-12 17:22:45,00755,Amartani motif 1,60000.0,43400.0,0.0
2019-02-12 17:22:45,00756,Amartani motif 2,60000.0,43400.0,0.0
2019-02-12 17:22:45,00757,Amartani motif 3,60000.0,43400.0,0.0
2019-02-12 17:22:45,00758,Amartani motif 4,60000.0,43400.0,0.0
2019-02-12 17:22:45,00759,Amartani motif 5,60000.0,43400.0,1.0
2019-02-12 17:22:45,00760,Alpine dupink M,279000.0,214250.0,0.0
2019-02-12 17:22:45,00761,Alpine milo M,279000.0,214250.0,0.0
2019-02-12 17:22:45,00762,Junai Navy M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00763,Junai terracota M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00764,Junai magenta M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00765,Junai forest green M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00766,Junai grey M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00767,Jingjing white M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00768,Junai beige M,59000.0,45100.0,0.0
2019-02-12 17:22:45,00769,Balo Umbrella merah bata L,130000.0,92000.0,0.0
2019-02-12 17:22:45,00770,Balo Umbrella birel L,130000.0,92000.0,0.0
2019-02-12 17:22:45,00771,Balo Umbrella hipus L,130000.0,92000.0,0.0
2019-02-12 17:22:45,00772,Balo Umbrella hipus XL,130000.0,92000.0,0.0
2019-02-12 17:22:45,00773,Balo Umbrella coktu L,130000.0,92000.0,0.0
2019-02-12 17:22:45,00774,Balo Umbrella terong L,130000.0,95000.0,0.0
2019-02-12 17:22:45,00775,Balo Umbrella putih L,130000.0,92000.0,0.0
2019-02-12 17:22:45,00776,Gms CantiQ Wollycrp maroon,110000.0,72000.0,0.0
2019-02-12 17:22:45,00777,Gms CantiQ Wollycrp hitam,110000.0,72000.0,0.0
2019-02-12 17:22:45,00778,Gms CantiQ Wollycrp navy,110000.0,72000.0,0.0
2019-02-12 17:22:45,00779,Gms CantiQ Wollycrp tosca,110000.0,72000.0,1.0
2019-02-12 17:22:45,00780,Gms CantiQ Wollycrp coktu,110000.0,72000.0,0.0
2019-02-12 17:22:45,00781,Gms CantiQ Wollycrp dupink,110000.0,72000.0,2.0
2019-02-12 17:22:45,00782,Mubina hitam,120000.0,79500.0,0.0
2019-02-12 17:22:45,00783,Mubina coksu,120000.0,79500.0,0.0
2019-02-12 17:22:45,00784,Mubina kunkun,120000.0,79500.0,0.0
2019-02-12 17:22:45,00785,Mubina dupink,120000.0,79500.0,2.0
2019-02-12 17:22:45,00786,Mubina dongker,120000.0,79500.0,2.0
2019-02-12 17:22:45,00787,Mubina hitol,120000.0,79500.0,2.0
2019-02-12 17:22:45,00788,Mubina caramel,120000.0,79500.0,3.0
2019-02-12 17:22:45,00789,Mubina birpas,120000.0,79500.0,0.0
2019-02-12 17:22:45,00790,Mubina magenta,120000.0,79500.0,2.0
2019-02-12 17:22:45,00791,Mubina dark khaki,120000.0,79500.0,1.0
2019-02-12 17:22:45,00792,Brinji Lime L,158000.0,121000.0,0.0
2019-02-12 17:22:45,00793,Brinji dupink L,158000.0,121000.0,0.0
2019-02-12 17:22:45,00794,Brinji dupink M,158000.0,121000.0,0.0
2019-02-12 17:22:45,00795,Brinji coksu M,158000.0,121000.0,0.0
2019-02-12 17:22:45,00796,Balo Umbrella abu tua xxl ,150000.0,115000.0,-1.0
2019-02-12 17:22:45,00797,Balo Umbrella hitam M,130000.0,95000.0,0.0
2019-02-12 17:22:45,00798,Balo Umbrella tosca S,130000.0,95000.0,0.0
2019-02-12 17:22:45,00799,Yamuna denim,48000.0,34000.0,0.0
2019-02-12 17:22:45,00800,Yamuna coral,48000.0,34000.0,0.0
2019-02-12 17:22:45,00801,Yamuna choco,48000.0,34000.0,0.0
2019-02-12 17:22:45,00802,Yamuna buttermilk,48000.0,34200.0,8.0
2019-02-12 17:22:45,00803,Yamuna watermelon,48000.0,34000.0,0.0
2019-02-12 17:22:45,00804,Yamuna ginger,48000.0,34000.0,2.0
2019-02-12 17:22:45,00805,Yamuna sand,48000.0,34200.0,3.0
2019-02-12 17:22:45,00806,Yamuna honeydew,48000.0,34000.0,0.0
2019-02-12 17:22:45,00807,Yamuna darkgrey,48000.0,34000.0,0.0
2019-02-12 17:22:45,00808,Yamuna slategrey,48000.0,34200.0,5.0
2019-02-12 17:22:45,00809,Yamuna black,48000.0,34200.0,7.0
2019-02-12 17:22:45,00810,Yamuna maroon,48000.0,34000.0,1.0
2019-02-12 17:22:45,00811,Yamuna rosewood,48000.0,34200.0,2.0
2019-02-12 17:22:45,00812,Yamuna med turquoise,48000.0,34000.0,0.0
2019-02-12 17:22:45,00813,Yamuna darkpurple,48000.0,34000.0,1.0
2019-02-12 17:22:45,00814,Yamuna red,48000.0,34000.0,1.0
2019-02-12 17:22:45,00815,Tilapia M grey,115000.0,82500.0,1.0
2019-02-12 17:22:45,00816,Tilapia M bronze,115000.0,82500.0,1.0
2019-02-12 17:22:45,00817,Tilapia M black,115000.0,82500.0,1.0
2019-02-12 17:22:45,00818,Tilapia M pink,115000.0,82500.0,1.0
2019-02-12 17:22:45,00819,Balo Umbrella putih S,130000.0,95000.0,0.0
2019-02-12 17:22:45,00820,Balo Umbrella coktu XL,130000.0,95000.0,0.0
2019-02-12 17:22:45,00821,CLD CK379 merah M,90000.0,61000.0,0.0
2019-02-12 17:22:45,00822,CLD CK379 merah L,90000.0,61000.0,1.0
2019-02-12 17:22:45,00823,CLD CK379 merah XL,90000.0,61000.0,2.0
2019-02-12 17:22:45,00824,CLD CK379 pink M,90000.0,61000.0,0.0
2019-02-12 17:22:45,00825,CLD CK379 pink L,90000.0,61000.0,1.0
2019-02-12 17:22:45,00826,CLD CK379 pink XL,90000.0,61000.0,2.0
2019-02-12 17:22:45,00827,CLD CK379 ungu M,90000.0,61000.0,0.0
2019-02-12 17:22:45,00828,CLD CK379 ungu L,90000.0,61000.0,1.0
2019-02-12 17:22:45,00829,CLD CK379 ungu XL,90000.0,61000.0,1.0
2019-02-12 17:22:45,00830,CLD CK379 kuning M,90000.0,61000.0,1.0
2019-02-12 17:22:45,00831,CLD CK379 kuning L,90000.0,61000.0,1.0
2019-02-12 17:22:45,00832,CLD CK379 kuning XL,90000.0,61000.0,2.0
2019-02-12 17:22:45,00833,CLD CK379 biru M,90000.0,61000.0,1.0
2019-02-12 17:22:45,00834,CLD CK379 biru L,90000.0,61000.0,0.0
2019-02-12 17:22:45,00835,CLD CK379 biru XL,90000.0,61000.0,1.0
2019-02-12 17:22:45,00836,Junai beige L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00837,Junai pink L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00838,Junai maroon L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00839,Junai light coral L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00840,Junai coffee L,69000.0,52750.0,1.0
2019-02-12 17:22:45,00841,Junai magenta L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00842,Junai terracota L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00843,Meiza hitos,92000.0,61000.0,1.0
2019-02-12 17:22:45,00844,Meiza kunkun,92000.0,61000.0,0.0
2019-02-12 17:22:45,00845,Meiza coksumud,94000.0,62500.0,0.0
2019-02-12 17:22:45,00846,Meiza birmud,92000.0,61000.0,0.0
2019-02-12 17:22:45,00847,Meiza hipas,92000.0,61000.0,0.0
2019-02-12 17:22:45,00848,Meiza taro,92000.0,61000.0,0.0
2019-02-12 17:22:45,00849,Alpine maroon M,279000.0,214250.0,0.0
2019-02-12 17:22:45,00850,Junai grape L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00851,Junai duspurple L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00852,Jingjing pink XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00853,Jingjing beige XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00854,Jingjing maroon XL,79000.0,60250.0,1.0
2019-02-12 17:22:45,00855,Jingjing lightcoral XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00856,Jingjing lavender XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00857,Jingjing blue XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00858,Jingjing coffee XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00859,Jingjing magenta XL,79000.0,60250.0,1.0
2019-02-12 17:22:45,00860,Jingjing darkgrey XL,79000.0,60250.0,0.0
2019-02-12 17:22:45,00861,Junai aquamarine L,69000.0,52750.0,0.0
2019-02-12 17:22:45,00862,Delisha hitam,80000.0,53300.0,11.0
2019-02-12 17:22:45,00863,Delisha hijau,80000.0,53000.0,0.0
2019-02-12 17:22:45,00864,Delisha maroon,80000.0,53300.0,0.0
2019-02-12 17:22:45,00865,Delisha cokPNS,80000.0,53000.0,0.0
2019-02-12 17:22:45,00866,Delisha kunkun,80000.0,53000.0,0.0
2019-02-12 17:22:45,00867,Delisha dupink,80000.0,53200.0,0.0
2019-02-12 17:22:45,00868,Delisha dongker,80000.0,53300.0,1.0
2019-02-12 17:22:45,00869,Delisha abumis,80000.0,53000.0,0.0
2019-02-12 17:22:45,00870,Delisha guava,80000.0,53000.0,0.0
2019-02-12 17:22:45,00871,Delisha taro,80000.0,53000.0,0.0
2019-02-12 17:22:45,00872,Dadali white XL,168750.0,126500.0,0.0
2019-02-12 17:22:45,00873,Namira kunkun,100000.0,66500.0,0.0
2019-02-12 17:22:45,00874,Namira birtostu,100000.0,66500.0,2.0
2019-02-12 17:22:45,00875,Namira pink pekat,100000.0,66500.0,0.0
2019-02-12 17:22:45,00876,Namira taro,100000.0,66500.0,0.0
2019-02-12 17:22:45,00877,Namira pink rose,100000.0,66500.0,3.0
2019-02-12 17:22:45,00878,Namira lavender,100000.0,66500.0,0.0
2019-02-12 17:22:45,00879,Namira cinamon,100000.0,66500.0,1.0
2019-02-12 17:22:45,00880,Amartani salemredup,52000.0,39750.0,0.0
2019-02-12 17:22:45,00881,Amartani ungu terong,52000.0,39750.0,0.0
2019-02-12 17:22:45,00882,Amartani dongker,52000.0,39750.0,0.0
2019-02-12 17:22:45,00883,Amartani merah,52000.0,39750.0,2.0
2019-02-12 17:22:45,00884,Amartani coksu,52000.0,39750.0,0.0
2019-02-12 17:22:45,00885,Amartani biru,52000.0,39750.0,0.0
2019-02-12 17:22:45,00886,Amartani birtostu,52000.0,39750.0,1.0
2019-02-12 17:22:45,00887,Amartani abutua,52000.0,39750.0,1.0
2019-02-12 17:22:45,00888,Amartani benhur,52000.0,39750.0,0.0
2019-02-12 17:22:45,00889,Amartani birpas,52000.0,39750.0,0.0
2019-02-12 17:22:45,00890,Alifa 130 Taro,57000.0,38300.0,0.0
2019-02-12 17:22:45,00891,Irtish dark grey,48000.0,34100.0,0.0
2019-02-12 17:22:45,00892,Balo Umbrella merah bata XL,130000.0,95000.0,0.0
2019-02-12 17:22:45,00893,Balo Umbrella merah L,130000.0,95000.0,0.0
2019-02-12 17:22:45,00894,Balo Umbrella army S,130000.0,95000.0,0.0
2019-02-12 17:22:45,00895,Irtish dark purple,48000.0,34100.0,1.0
2019-02-12 17:22:45,00896,Irtish slate grey,48000.0,34100.0,0.0
2019-02-12 17:22:45,00897,Irtish coral,48000.0,34100.0,0.0
2019-02-12 17:22:45,00898,Irtish ginger,48000.0,34100.0,1.0
2019-02-12 17:22:45,00899,Irtish sand,48000.0,34100.0,0.0
2019-02-12 17:22:45,00900,Irtish redbrick,48000.0,34100.0,1.0
2019-02-12 17:22:45,00901,Irtish dbgreen,48000.0,34100.0,0.0
2019-02-12 17:22:45,00902,Irtish mauve,48000.0,34100.0,0.0
2019-02-12 17:22:45,00903,Irtish choco,48000.0,34100.0,1.0
2019-02-12 17:22:45,00904,Irtish black a,48000.0,34100.0,1.0
2019-02-12 17:22:45,00905,Irtish black b,48000.0,34100.0,0.0
2019-02-12 17:22:45,00906,Irtish rosewood,48000.0,34100.0,0.0
2019-02-12 17:22:45,00907,Irtish maroon,48000.0,34100.0,1.0
2019-02-12 17:22:45,00908,Irtish red violet,48000.0,34100.0,1.0
2019-02-12 17:22:45,00909,LenaRose dbgreen,42000.0,29900.0,2.0
2019-02-12 17:22:45,00910,LenaRose navy,42000.0,29900.0,2.0
2019-02-12 17:22:45,00911,LenaRose pumpkin,42000.0,29900.0,1.0
2019-02-12 17:22:45,00912,Syahida L hitos,95000.0,62750.0,2.0
2019-02-12 17:22:45,00913,Syahida L kremmud,95000.0,62750.0,3.0
2019-02-12 17:22:45,00914,Syahida L salem,95000.0,62750.0,0.0
2019-02-12 17:22:45,00915,Syahida L turqis,95000.0,62750.0,2.0
2019-02-12 17:22:45,00916,Syahida L mustdup,95000.0,62750.0,2.0
2019-02-12 17:22:45,00917,Syahida M hitam,91000.0,60150.0,6.0
2019-02-12 17:22:45,00918,Syahida M benhur,91000.0,60150.0,0.0
2019-02-12 17:22:45,00919,Syahida M abumud,91000.0,60150.0,0.0
2019-02-12 17:22:45,00920,Syahida M p.fanta,91000.0,60150.0,0.0
2019-02-12 17:22:45,00921,Syahida M dongker,91000.0,60150.0,4.0
2019-02-12 17:22:45,00922,Syahida M taro,91000.0,60150.0,0.0
2019-02-12 17:22:45,00923,Ciput Annissa caramel-dupink,25000.0,16750.0,0.0
2019-02-12 17:22:45,00924,Ciput Annissa caramel-hitam,25000.0,16750.0,0.0
2019-02-12 17:22:45,00925,Ciput Annissa coksu-hitam,25000.0,16750.0,0.0
2019-02-12 17:22:45,00926,Ciput Annissa dupink-hitam,25000.0,16750.0,0.0
2019-02-12 17:22:45,00927,Ciput Annissa dupink-silver,25000.0,16750.0,0.0
2019-02-12 17:22:45,00928,Ciput Annissa dupinktu-putih,25000.0,16750.0,0.0
2019-02-12 17:22:45,00929,Ciput Annissa krem-dupinktu,25000.0,16750.0,1.0
2019-02-12 17:22:45,00930,Ciput Annissa silver-caramel,25000.0,16750.0,0.0
2019-02-12 17:22:45,00931,Ciput Annissa silver-hitam,25000.0,16750.0,0.0
2019-02-12 17:22:45,00932,Ciput Annissa ungdup-krem,25000.0,16750.0,0.0
2019-02-12 17:22:45,00933,CLD CK387 M hitam,90000.0,61100.0,0.0
2019-02-12 17:22:45,00934,CLD CK387 M navy,90000.0,61100.0,0.0
2019-02-12 17:22:45,00935,CLD CK387 M tosca,90000.0,61100.0,0.0
2019-02-12 17:22:45,00936,CLD CK387 XL tosca,90000.0,61100.0,0.0
2019-02-12 17:22:45,00937,CLD CK388 M hitam,90000.0,61100.0,0.0
2019-02-12 17:22:45,00938,CLD CK388 M navy,90000.0,61100.0,0.0
2019-02-12 17:22:45,00939,CLD CK388 L hitam,90000.0,61100.0,0.0
2019-02-12 17:22:45,00940,CLD CK388 L navy,90000.0,61100.0,0.0
2019-02-12 17:22:45,00941,CLD CK388 XL hitam,90000.0,61100.0,0.0
2019-02-12 17:22:45,00942,CLD CK388 XL navy,90000.0,61100.0,0.0
2019-02-12 17:22:45,00943,Gamis Syahidah S biru,135000.0,97100.0,1.0
2019-02-12 17:22:45,00944,Gamis Syahidah S kubus,135000.0,97100.0,1.0
2019-02-12 17:22:45,00945,Gamis Syahidah M biru,135000.0,97100.0,0.0
2019-02-12 17:22:45,00946,Gamis Syahidah M kubus,135000.0,97100.0,0.0
2019-02-12 17:22:45,00947,Gamis Syahidah M rose,135000.0,97100.0,1.0
2019-02-12 17:22:45,00948,Gamis Syahidah L biru,135000.0,97100.0,1.0
2019-02-12 17:22:45,00949,Gamis Syahidah L kubus,135000.0,97100.0,1.0
2019-02-12 17:22:45,00950,Gamis Syahidah L rose,135000.0,97100.0,1.0
2019-02-12 17:22:45,00951,Gamis Syahidah XL biru,135000.0,97100.0,0.0
2019-02-12 17:22:45,00952,Gamis Syahidah XL rose,135000.0,97100.0,1.0
2019-02-12 17:22:45,00953,Qaila dupink,83000.0,55300.0,1.0
2019-02-12 17:22:45,00954,Qaila hitam,83000.0,55300.0,0.0
2019-02-12 17:22:45,00955,Qaila coksu,83000.0,55300.0,4.0
2019-02-12 17:22:45,00956,Qaila birpas,83000.0,55300.0,1.0
2019-02-12 17:22:45,00957,Qaila caramel,83000.0,55300.0,4.0
2019-02-12 17:22:45,00958,Qaila d.khaki,83000.0,55300.0,2.0
2019-02-12 17:22:45,00959,Qaila hitol,83000.0,55300.0,3.0
2019-02-12 17:22:45,00960,Qaila dongker,83000.0,55300.0,0.0
2019-02-12 17:22:45,00961,Qaila kunkun,83000.0,55300.0,1.0
2019-02-12 17:22:45,00962,Qaila magenta,83000.0,55200.0,3.0
2019-02-12 17:22:45,00963,Naisya hitam,108000.0,72000.0,0.0
2019-02-12 17:22:45,00964,Naisya abu,108000.0,72000.0,0.0
2019-02-12 17:22:45,00965,Naisya maroon,108000.0,72000.0,0.0
2019-02-12 17:22:45,00966,Naisya kunkun,108000.0,72000.0,0.0
2019-02-12 17:22:45,00967,Naisya ungmud,108000.0,72000.0,2.0
2019-02-12 17:22:45,00968,Naisya coksumud,108000.0,72000.0,0.0
2019-02-12 17:22:45,00969,Naisya coklat,108000.0,72000.0,0.0
2019-02-12 17:22:45,00970,Naisya army,108000.0,72000.0,0.0
2019-02-12 17:22:45,00971,Belaya redplum,35000.0,25000.0,1.0
2019-02-12 17:22:45,00972,Belaya mauve,35000.0,25000.0,2.0
2019-02-12 17:22:45,00973,Belaya dbgreen,35000.0,25000.0,1.0
2019-02-12 17:22:45,00974,Belaya denim,35000.0,25000.0,0.0
2019-02-12 17:22:45,00975,Belaya redbrick,35000.0,2500.0,0.0
2019-02-12 17:22:45,00976,ginger,35000.0,25000.0,0.0
2019-02-12 17:22:45,00977,Belaya darkpurple,35000.0,25000.0,1.0
2019-02-12 17:22:45,00978,Syakira L hipas,91000.0,60500.0,1.0
2019-02-12 17:22:45,00979,Syakira L hitam,91000.0,60500.0,0.0
2019-02-12 17:22:45,00980,Syakira L abumuda,91000.0,60500.0,0.0
2019-02-12 17:22:45,00981,Syakira L cokPNS,91000.0,60500.0,3.0
2019-02-12 17:22:45,00982,Syakira L dongker,91000.0,60500.0,1.0
2019-02-12 17:22:45,00983,Syakira L cokbat,91000.0,60500.0,2.0
2019-02-12 17:22:45,00984,Syakira L dupink,91000.0,60500.0,1.0
2019-02-12 17:22:45,00985,Syakira M benhur,87000.0,58000.0,1.0
2019-02-12 17:22:45,00986,Syakira M avocado,87000.0,58000.0,2.0
2019-02-12 17:22:45,00987,Plain red,35000.0,25000.0,1.0
2019-02-12 17:22:45,00988,Plain egg,35000.0,0.0,0.0
2019-02-12 17:22:45,00989,Plain black,35000.0,25000.0,2.0
2019-02-12 17:22:45,00990,Plain navy,35000.0,25000.0,4.0
2019-02-12 17:22:45,00991,Plain salmon,35000.0,25000.0,1.0
2019-02-12 17:22:45,00992,Plain redplum,35000.0,25000.0,1.0
2019-02-12 17:22:45,00993,Plain slategray,35000.0,25000.0,0.0
2019-02-12 17:22:45,00994,Plain beige,35000.0,25000.0,0.0
2019-02-12 17:22:45,00995,Plain choco,35000.0,25000.0,0.0
2019-02-12 17:22:45,00996,Plain orchid,35000.0,25000.0,2.0
2019-02-12 17:22:45,00997,Plain medturquoise,35000.0,25000.0,1.0
2019-02-12 17:22:45,00998,Plain ginger,35000.0,25000.0,2.0
2019-02-12 17:22:45,00999,Plain royalblue,35000.0,25000.0,1.0
2019-02-12 17:22:45,01000,Plain maroon,35000.0,25000.0,0.0
2019-02-12 17:22:45,01001,Plain roseberry,35000.0,25000.0,1.0
2019-02-12 17:22:45,01002,Plain lilac,35000.0,25000.0,1.0
2019-02-12 17:22:45,01003,Hanifa L maroon,125000.0,82750.0,0.0
